title,cast,,,,,,,
Mantostaan,Sakshi Bhat,,,,,,,
Tatu,Rahama Sadau,,,,,,,
Tatu,Sambasa Nzeribe,,,,,,,
Tatu,Segun Arinze,,,,,,,
Tatu,Gabriel Afolayan,,,,,,,
Tatu,Desmond Elliot,,,,,,,
Tatu,Funlola Aofiyebi,,,,,,,
Tatu,Toyin Aimakhu,,,,,,,
Tatu,Stephen Demian,,,,,,,
Tatu,Afeez Oyetoro,,,,,,,
Tatu,Oludara Egerton Shyngle,,,,,,,
"Liar, Liar, Vampire",Rahart Adams,,,,,,,
"Liar, Liar, Vampire",Brec Bassinger,,,,,,,
"Liar, Liar, Vampire",Tiera Skovbye,,,,,,,
"Liar, Liar, Vampire",Larissa Albuquerque,,,,,,,
"Liar, Liar, Vampire",Sarah Grey,,,,,,,
"Liar, Liar, Vampire",Drew Tanner,,,,,,,
"Liar, Liar, Vampire",Pauline Egan,,,,,,,
"Liar, Liar, Vampire",Alex Zahara,,,,,,,
"Liar, Liar, Vampire",Samuel Patrick Chu,,,,,,,
Mumbai Cha Raja,Rahul Bairagi,,,,,,,
Mumbai Cha Raja,Arbaaz Khan,,,,,,,
Mumbai Cha Raja,Tejas Parvatkar,,,,,,,
Mumbai Cha Raja,Dhanshree Jain,,,,,,,
Mumbai Cha Raja,Salman Khan,,,,,,,
Mumbai Cha Raja,Aftab Khan,,,,,,,
Ugly,Rahul Bhat,,,,,,,
Ugly,Ronit Roy,,,,,,,
Ugly,Tejaswini Kolhapure,,,,,,,
Ugly,Vineet Kumar Singh,,,,,,,
Ugly,Surveen Chawla,,,,,,,
Ugly,Siddhant Kapoor,,,,,,,
Ugly,Girish Kulkarni,,,,,,,
Ugly,Abir Goswami,,,,,,,
Ugly,Madhavi Singh,,,,,,,
Ugly,Anshikaa Shrivastava,,,,,,,
Ugly,Murari Kumar,,,,,,,
Ugly,Sandesh Jadhav,,,,,,,
Union Leader,Rahul Bhat,,,,,,,
Union Leader,Tillotama Shome,,,,,,,
Union Leader,Haresh Dagiya,,,,,,,
Union Leader,Jayesh More,,,,,,,
Union Leader,Tirth Sharma,,,,,,,
Union Leader,Vivek Ghamande,,,,,,,
Union Leader,Jay Vithlani,,,,,,,
Union Leader,Mehul Buch,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Rahul Bose,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Javed Jaffrey,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Minissha Lamba,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Seema Biswas,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Deepak Dobriyal,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Kay Kay Menon,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Amrita Rao,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Rosa Catalano,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Subrat Dutta,,,,,,,
Shaurya: It Takes Courage to Make Right... Right,Priyesh Kaushik,,,,,,,
Pyaar Ke Side Effects,Rahul Bose,,,,,,,
Pyaar Ke Side Effects,Mallika Sherawat,,,,,,,
Pyaar Ke Side Effects,Ranvir Shorey,,,,,,,
Pyaar Ke Side Effects,Sharat Saxena,,,,,,,
Pyaar Ke Side Effects,Aamir Bashir,,,,,,,
Pyaar Ke Side Effects,Taraana Raja,,,,,,,
Pyaar Ke Side Effects,Jas Arora,,,,,,,
Pyaar Ke Side Effects,Suchitra Pillai,,,,,,,
Pyaar Ke Side Effects,Sapna Bhavnani,,,,,,,
Pyaar Ke Side Effects,Sophiya Chaudhary,,,,,,,
Jhankaar Beats,Rahul Bose,,,,,,,
Jhankaar Beats,Sanjay Suri,,,,,,,
Jhankaar Beats,Rinke Khanna,,,,,,,
Jhankaar Beats,Riya Sen,,,,,,,
Jhankaar Beats,Juhi Chawla,,,,,,,
Jhankaar Beats,Shayan Munshi,,,,,,,
Mumbai Matinee,Rahul Bose,,,,,,,
Mumbai Matinee,Vijay Raaz,,,,,,,
Mumbai Matinee,Anusha Dhandekar,,,,,,,
Mumbai Matinee,Perizaad Zorabian,,,,,,,
Mumbai Matinee,Saurabh Shukla,,,,,,,
Mumbai Matinee,Asrani,,,,,,,
Mumbai Matinee,Shehzad Khan,,,,,,,
Fireflies,Rahul Khanna,,,,,,,
Fireflies,Arjun Mathur,,,,,,,
Fireflies,Shivani Ghai,,,,,,,
Fireflies,Monica Dogra,,,,,,,
Fireflies,Aadya Bedi,,,,,,,
15-Aug,Rahul Pethe,,,,,,,
15-Aug,Mrunmayee Deshpande,,,,,,,
15-Aug,Adinath Kothare,,,,,,,
15-Aug,Vaibhav Mangale,,,,,,,
15-Aug,Jaywant Wadkar,,,,,,,
15-Aug,Satish Pulekar,,,,,,,
15-Aug,Naina Apte,,,,,,,
15-Aug,Uday Tikekar,,,,,,,
Ninja Assassin,Rain,,,,,,,
Ninja Assassin,Naomie Harris,,,,,,,
Ninja Assassin,Ben Miles,,,,,,,
Ninja Assassin,Rick Yune,,,,,,,
Ninja Assassin,Shô Kosugi,,,,,,,
Ninja Assassin,Sung Kang,,,,,,,
Ninja Assassin,Richard van Weyden,,,,,,,
Ninja Assassin,Thorston Manderlay,,,,,,,
Ninja Assassin,Wladimir Tarasjanz,,,,,,,
Ninja Assassin,Eleonore Weisgerber,,,,,,,
Story of an Egg,Raj B. Shetty,,,,,,,
Story of an Egg,Usha Bhandary,,,,,,,
Story of an Egg,Shailashree,,,,,,,
Story of an Egg,Prakash Tuminadu,,,,,,,
Story of an Egg,Amrutha Naik,,,,,,,
Story of an Egg,Shreya Anchan,,,,,,,
Story of an Egg,VJ Vineeth,,,,,,,
Story of an Egg,Rahul Amin,,,,,,,
Story of an Egg,Deepak Rai Panaje,,,,,,,
Story of an Egg,Ramdas,,,,,,,
Jis Desh Men Ganga Behti Hai,Raj Kapoor,,,,,,,
Jis Desh Men Ganga Behti Hai,Padmini,,,,,,,
Jis Desh Men Ganga Behti Hai,Pran,,,,,,,
Jis Desh Men Ganga Behti Hai,Chanchal,,,,,,,
Jis Desh Men Ganga Behti Hai,Lalita Pawar,,,,,,,
Jis Desh Men Ganga Behti Hai,Raj Mehra,,,,,,,
Jis Desh Men Ganga Behti Hai,Tiwari,,,,,,,
Jis Desh Men Ganga Behti Hai,Nana Palsikar,,,,,,,
Jis Desh Men Ganga Behti Hai,Nayampally,,,,,,,
Jis Desh Men Ganga Behti Hai,Sulochana Chatterjee,,,,,,,
Sangam,Raj Kapoor,,,,,,,
Sangam,Vyjayanthimala,,,,,,,
Sangam,Rajendra Kumar,,,,,,,
Sangam,Lalita Pawar,,,,,,,
Sangam,Achala Sachdev,,,,,,,
Sangam,Hari Shivdasani,,,,,,,
Sangam,Raj Mehra,,,,,,,
Sangam,Iftekhar,,,,,,,
Manu,Raja Goutham,,,,,,,
Manu,Chandini Chowdary,,,,,,,
Manu,Bomma Sreedhar,,,,,,,
Manu,John Kottoly,,,,,,,
Manu,Srikanth Mullagiri,,,,,,,
Manu,Ravi Teja,,,,,,,
Udaan,Rajat Barmecha,,,,,,,
Udaan,Ronit Roy,,,,,,,
Udaan,Ram Kapoor,,,,,,,
Udaan,Aayan Boradia,,,,,,,
Udaan,Manjot Singh,,,,,,,
Udaan,Anand Tiwari,,,,,,,
Udaan,Raja Hudda,,,,,,,
Udaan,Shaunak Sengupta,,,,,,,
Udaan,Varun Khettry,,,,,,,
Udaan,Akshay Sachdev,,,,,,,
Mantra,Rajat Kapoor,,,,,,,
Mantra,Lushin Dubey,,,,,,,
Mantra,Kalki Koechlin,,,,,,,
Mantra,Shiv Pandit,,,,,,,
Mantra,Adil Hussain,,,,,,,
Mantra,Rohan Joshi,,,,,,,
Mantra,Yuri Suri,,,,,,,
Mantra,Maya Krishna Rao,,,,,,,
Manusangada,Rajeev Anand,,,,,,,
Manusangada,Manimegalai,,,,,,,
Manusangada,A.S. Sasi Kumar,,,,,,,
Manusangada,Vidhur Rajarajan,,,,,,,
Manusangada,Sheela Rajkumar,,,,,,,
Manusangada,Sethu Darwin,,,,,,,
Manusangada,Anand Sampath,,,,,,,
Manusangada,Karuna Prasad,,,,,,,
Aamir,Rajeev Khandelwal,,,,,,,
Aamir,Gajraj Rao,,,,,,,
Aamir,Shashanka Ghosh,,,,,,,
Aamir,Jhilmil Hazrika,,,,,,,
Aamir,Gazala Amin,,,,,,,
Aamir,Allauddin Khan,,,,,,,
Shaitan,Rajeev Khandelwal,,,,,,,
Shaitan,Kalki Koechlin,,,,,,,
Shaitan,Gulshan Devaiah,,,,,,,
Shaitan,Shiv Pandit,,,,,,,
Shaitan,Kirti Kulhari,,,,,,,
Shaitan,Neil Bhoopalam,,,,,,,
Shaitan,Rajit Kapoor,,,,,,,
Shaitan,Nikhil Chinappa,,,,,,,
Shaitan,Rajkummar Rao,,,,,,,
Pranaam,Rajeev Khandelwal,,,,,,,
Pranaam,Samiksha Singh,,,,,,,
Pranaam,S.M. Zaheer,,,,,,,
Pranaam,Vikram Gokhale,,,,,,,
Pranaam,Meenakshi Sethi,,,,,,,
Pranaam,Atul Kulkarni,,,,,,,
Pranaam,Abhimanyu Singh,,,,,,,
Pranaam,Aniruddha Dave,,,,,,,
Bawarchi,Rajesh Khanna,,,,,,,
Bawarchi,A.K. Hangal,,,,,,,
Bawarchi,Durga Khote,,,,,,,
Bawarchi,Jaya Bhaduri,,,,,,,
Bawarchi,Kali Bannerjee,,,,,,,
Bawarchi,Usha Kiran,,,,,,,
Bawarchi,Asrani,,,,,,,
Bawarchi,Paintal,,,,,,,
Ek Jaan Hain Hum,Rajiv Kapoor,,,,,,,
Ek Jaan Hain Hum,Divya Rana,,,,,,,
Ek Jaan Hain Hum,Shammi Kapoor,,,,,,,
Ek Jaan Hain Hum,Tanuja,,,,,,,
Ek Jaan Hain Hum,Kiran Vairale,,,,,,,
Ek Jaan Hain Hum,Rakesh Bedi,,,,,,,
Ek Jaan Hain Hum,Gulshan Grover,,,,,,,
Ek Jaan Hain Hum,Monty Sharma,,,,,,,
Power Paandi,Rajkiran,,,,,,,
Power Paandi,Dhanush,,,,,,,
Power Paandi,Prasanna,,,,,,,
Power Paandi,Chaya Singh,,,,,,,
Power Paandi,Revathy,,,,,,,
Power Paandi,Madonna Sebastian,,,,,,,
Power Paandi,Vidyullekha Raman,,,,,,,
Kai Po Che!,Rajkummar Rao,,,,,,,
Kai Po Che!,Amit Sadh,,,,,,,
Kai Po Che!,Sushant Singh Rajput,,,,,,,
Kai Po Che!,Amrita Puri,,,,,,,
Kai Po Che!,Digvijay Deshmukh,,,,,,,
Kai Po Che!,Asif Basra,,,,,,,
Kai Po Che!,Manav Kaul,,,,,,,
Kai Po Che!,Ashish Kakkad,,,,,,,
Made in China,Rajkummar Rao,,,,,,,
Made in China,Boman Irani,,,,,,,
Made in China,Mouni Roy,,,,,,,
Made in China,Sumeet Vyas,,,,,,,
Made in China,Paresh Rawal,,,,,,,
Made in China,Gajraj Rao,,,,,,,
Made in China,Manoj Joshi,,,,,,,
Made in China,Sanjay Goradia,,,,,,,
Made in China,Amyra Dastur,,,,,,,
Made in China,Chittaranjan Tripathi,,,,,,,
Made in China,Abhishek Banerjee,,,,,,,
Stree,Rajkummar Rao,,,,,,,
Stree,Shraddha Kapoor,,,,,,,
Stree,Pankaj Tripathi,,,,,,,
Stree,Aparshakti Khurana,,,,,,,
Stree,Abhishek Banerjee,,,,,,,
Stree,Atul Srivastava,,,,,,,
1920,Rajneesh Duggal,,,,,,,
1920,Adah Sharma,,,,,,,
1920,Indraneil Sengupta,,,,,,,
1920,Anjori Alagh,,,,,,,
1920,Rajendranath Zutshi,,,,,,,
1920,Vipin Sharma,,,,,,,
1920,Amin Hajee,,,,,,,
1920,Shri Vallabh Vyas,,,,,,,
Petta (Telugu Version),Rajnikanth,,,,,,,
Petta (Telugu Version),Vijay Sethupathi,,,,,,,
Petta (Telugu Version),M. Sasikumar,,,,,,,
Petta (Telugu Version),Nawazuddin Siddiqui,,,,,,,
Petta (Telugu Version),Trisha Krishnan,,,,,,,
Petta (Telugu Version),Simran,,,,,,,
Petta,Rajnikanth,,,,,,,
Petta,Vijay Sethupathi,,,,,,,
Petta,M. Sasikumar,,,,,,,
Petta,Nawazuddin Siddiqui,,,,,,,
Petta,Trisha Krishnan,,,,,,,
Petta,Simran,,,,,,,
Kabali (Hindi Version),Rajnikanth,,,,,,,
Kabali (Hindi Version),Winston Chao,,,,,,,
Kabali (Hindi Version),Radhika Apte,,,,,,,
Kabali (Hindi Version),Nassar,,,,,,,
Kabali (Hindi Version),Dhansika,,,,,,,
Kabali (Hindi Version),Kalaiyarasan,,,,,,,
Kabali (Hindi Version),Dinesh,,,,,,,
Kabali (Hindi Version),John Vijay,,,,,,,
Kabali (Hindi Version),Kishore Kumar G.,,,,,,,
Kabali (Hindi Version),Riythvika,,,,,,,
Mujhse Shaadi Karogi,Rajpal Yadav,,,,,,,
Mujhse Shaadi Karogi,Amrish Puri,,,,,,,
Mujhse Shaadi Karogi,Kader Khan,,,,,,,
Mujhse Shaadi Karogi,Shashi Kala,,,,,,,
Mujhse Shaadi Karogi,Priyanka Chopra,,,,,,,
Mujhse Shaadi Karogi,Salman Khan,,,,,,,
Mujhse Shaadi Karogi,Akshay Kumar,,,,,,,
Mujhse Shaadi Karogi,Satish Shah,,,,,,,
"Main, Meri Patni Aur Woh",Rajpal Yadav,,,,,,,
"Main, Meri Patni Aur Woh",Rituparna Sengupta,,,,,,,
"Main, Meri Patni Aur Woh",Kay Kay Menon,,,,,,,
"Main, Meri Patni Aur Woh",Varun Bandola,,,,,,,
"Main, Meri Patni Aur Woh",Vinod Nagpal,,,,,,,
"Main, Meri Patni Aur Woh",Naseeruddin Shah,,,,,,,
Evvarikee Cheppoddu,Rakesh Varre,,,,,,,
Evvarikee Cheppoddu,Gargeyi,,,,,,,
Evvarikee Cheppoddu,Vamsi raj Nekkanti,,,,,,,
Evvarikee Cheppoddu,D P Ghani,,,,,,,
Evvarikee Cheppoddu,K Prasanna,,,,,,,
Ralphie May: Imperfectly Yours,Ralphie May,,,,,,,
Ralphie May: Unruly,Ralphie May,,,,,,,
Love Is a Story,Raluca Aprodu,,,,,,,
Love Is a Story,Dragos Bucur,,,,,,,
Love Is a Story,Ducu Darie,,,,,,,
"Ram Dass, Going Home",Ram Dass,,,,,,,
Mango Dreams,Ram Gopal Bajaj,,,,,,,
Mango Dreams,Pankaj Tripathi,,,,,,,
Mango Dreams,Sameer Kochhar,,,,,,,
Ethirmarai,Ramanathan,,,,,,,
Ethirmarai,Rakesh,,,,,,,
The Player,Ramez Galal,,,,,,,
The Player,Emy Samir Ghanim,,,,,,,
The Player,Edward Fouad,,,,,,,
The Player,Hassan Hosny,,,,,,,
The Player,Yousef Fawzy,,,,,,,
The Player,Samar Gaber,,,,,,,
The Player,Ragaa Al-Geddawy,,,,,,,
The Player,Maha Abou Ouf,,,,,,,
The Player,Mai El-Kady,,,,,,,
Savage Raghda,Ramez Galal,,,,,,,
Savage Raghda,Riham Hagag,,,,,,,
Savage Raghda,Bayyumi Fuad,,,,,,,
Savage Raghda,Entessar,,,,,,,
Savage Raghda,Ahmed Fathy,,,,,,,
Savage Raghda,Mohammed Tharwat,,,,,,,
My Wife and My Wifey,Ramez Galal,,,,,,,
My Wife and My Wifey,Shery Adel,,,,,,,
My Wife and My Wifey,Hassan Hosny,,,,,,,
My Wife and My Wifey,Samy Maghawry,,,,,,,
My Wife and My Wifey,Youssef Eid,,,,,,,
My Wife and My Wifey,Raja Al-Jeddawi,,,,,,,
My Wife and My Wifey,Edward,,,,,,,
Buster's Mal Heart,Rami Malek,,,,,,,
Buster's Mal Heart,DJ Qualls,,,,,,,
Buster's Mal Heart,Kate Lyn Sheil,,,,,,,
Buster's Mal Heart,Sukha Belle Potter,,,,,,,
Buster's Mal Heart,Toby Huss,,,,,,,
Buster's Mal Heart,Lin Shaye,,,,,,,
Buster's Mal Heart,Mark Kelly,,,,,,,
Buster's Mal Heart,Bruce Bundy,,,,,,,
Buster's Mal Heart,Teresa Yenque,,,,,,,
Buster's Mal Heart,Sandra Ellis Lafferty,,,,,,,
Buster's Mal Heart,Nicholas Pryor,,,,,,,
Crazy people,Ramsey Nouah,,,,,,,
Crazy people,Chigul,,,,,,,
Crazy people,Sola Sobowale,,,,,,,
Crazy people,Ireti Doyle,,,,,,,
Crazy people,Ben Touitou,,,,,,,
Crazy people,Francis Onwochei,,,,,,,
Crazy people,Ememobong Nkana,,,,,,,
Crazy people,Emem Inwang,,,,,,,
Crazy people,Patrick Onyeke,,,,,,,
The Accidental Spy,Ramsey Nouah,,,,,,,
The Accidental Spy,Christine Allado,,,,,,,
The Accidental Spy,Ayo Makun,,,,,,,
The Accidental Spy,Emmanuel Edunjobi,,,,,,,
The Accidental Spy,Thenjiwe Moseley,,,,,,,
The Accidental Spy,Miguel A. Núñez Jr.,,,,,,,
The Accidental Spy,Bucci Franklin,,,,,,,
Merry Men: The Real Yoruba Demons,Ramsey Nouah,,,,,,,
Merry Men: The Real Yoruba Demons,Jim Iyke,,,,,,,
Merry Men: The Real Yoruba Demons,Ayo Makun,,,,,,,
Merry Men: The Real Yoruba Demons,Falz,,,,,,,
Merry Men: The Real Yoruba Demons,Richard Mofe-Damijo,,,,,,,
Merry Men: The Real Yoruba Demons,Iretiola Doyle,,,,,,,
Merry Men: The Real Yoruba Demons,Damilola Adegbite,,,,,,,
Merry Men: The Real Yoruba Demons,Rosaline Meurer,,,,,,,
Merry Men: The Real Yoruba Demons,Jide Kosoko,,,,,,,
Merry Men: The Real Yoruba Demons,Ali Nuhu,,,,,,,
Merry Men: The Real Yoruba Demons,Segun Arinze,,,,,,,
Merry Men: The Real Yoruba Demons,Francis Duru,,,,,,,
My Wife and I,Ramsey Nouah,,,,,,,
My Wife and I,Omoni Oboli,,,,,,,
My Wife and I,Dorcas Shola Fapson,,,,,,,
My Wife and I,Sambasa Nzeribe,,,,,,,
My Wife and I,Jemima Osunde,,,,,,,
My Wife and I,Dozie Onyiriuka,,,,,,,
My Wife and I,Rotimi Adelagan,,,,,,,
My Wife and I,Seyilaw,,,,,,,
The Figurine (Araromire),Ramsey Nouah,,,,,,,
The Figurine (Araromire),Omoni Oboli,,,,,,,
The Figurine (Araromire),Kunle Afolayan,,,,,,,
The Figurine (Araromire),Funlola Aofiyebi,,,,,,,
The Figurine (Araromire),Tosin Sido,,,,,,,
The Figurine (Araromire),David J. Oserwe,,,,,,,
The Figurine (Araromire),Kate Adepegba,,,,,,,
The Figurine (Araromire),Muraina Oyelami,,,,,,,
The Figurine (Araromire),Wale Adebayo,,,,,,,
The Figurine (Araromire),Ombo Gogo Ombo,,,,,,,
Asees,Rana Ranbir,,,,,,,
Asees,Neha Pawar,,,,,,,
Asees,Kuljinder Sidhu,,,,,,,
Asees,Rupinder Roopi,,,,,,,
Asees,Sardar Sohi,,,,,,,
Asees,Pardeep Sran,,,,,,,
Asees,Seema Kaushal,,,,,,,
Asees,Rajvir Boparai,,,,,,,
Tamasha,Ranbir Kapoor,,,,,,,
Tamasha,Deepika Padukone,,,,,,,
Tamasha,Piyush Mishra,,,,,,,
Tamasha,Javed Sheikh,,,,,,,
Tamasha,Nikhil Bhagat,,,,,,,
Tamasha,Faraaz Servaia,,,,,,,
Jagga Jasoos,Ranbir Kapoor,,,,,,,
Jagga Jasoos,Katrina Kaif,,,,,,,
Jagga Jasoos,Saurabh Shukla,,,,,,,
Jagga Jasoos,Saswata Chatterjee,,,,,,,
Jagga Jasoos,Rajatabha Dutta,,,,,,,
Jagga Jasoos,Saravajeet Tiwari,,,,,,,
Wake Up Sid,Ranbir Kapoor,,,,,,,
Wake Up Sid,Konkona Sen Sharma,,,,,,,
Wake Up Sid,Shruti Bapna,,,,,,,
Wake Up Sid,Krutika Bolaki,,,,,,,
Wake Up Sid,Namit Das,,,,,,,
Wake Up Sid,Munir Kabani,,,,,,,
Wake Up Sid,Mohsin Ali Khan,,,,,,,
Wake Up Sid,Anupam Kher,,,,,,,
Wake Up Sid,Rahul Khanna,,,,,,,
Wake Up Sid,Kainaz Motivala,,,,,,,
Barfi!,Ranbir Kapoor,,,,,,,
Barfi!,Priyanka Chopra,,,,,,,
Barfi!,Ileana D'Cruz,,,,,,,
Barfi!,Saurabh Shukla,,,,,,,
Barfi!,Ashish Vidyarthi,,,,,,,
Barfi!,Rupa Ganguly,,,,,,,
Barfi!,Bholaraj Sapkota,,,,,,,
Barfi!,Jishu Sengupta,,,,,,,
Barfi!,Haradhan Bannerjee,,,,,,,
Sanju,Ranbir Kapoor,,,,,,,
Sanju,Vicky Kaushal,,,,,,,
Sanju,Paresh Rawal,,,,,,,
Sanju,Sonam Kapoor,,,,,,,
Sanju,Dia Mirza,,,,,,,
Sanju,Jim Sarbh,,,,,,,
Sanju,Anushka Sharma,,,,,,,
Sanju,Manisha Koirala,,,,,,,
Sanju,Boman Irani,,,,,,,
Highway,Randeep Hooda,,,,,,,
Highway,Alia Bhatt,,,,,,,
Highway,Durgesh Kumar,,,,,,,
Highway,Pradeep Nagar,,,,,,,
Colours of Passion,Randeep Hooda,,,,,,,
Colours of Passion,Nandana Sen,,,,,,,
Colours of Passion,Jim Boeven,,,,,,,
Colours of Passion,Paresh Rawal,,,,,,,
Colours of Passion,Tom Alter,,,,,,,
Colours of Passion,Vikram Gokhale,,,,,,,
Colours of Passion,Vipin Sharma,,,,,,,
Colours of Passion,Gaurav Dwivedi,,,,,,,
Laal Rang,Randeep Hooda,,,,,,,
Laal Rang,Piaa Bajpai,,,,,,,
Laal Rang,Jaihind Kumar,,,,,,,
Laal Rang,Akshay Oberoi,,,,,,,
Laal Rang,Rajneesh Duggal,,,,,,,
Laal Rang,Ashutosh Kaushik,,,,,,,
Laal Rang,Meenakshi Dixit,,,,,,,
Laal Rang,Shreya Narayan,,,,,,,
Laal Rang,Rajendra Sethi,,,,,,,
Antidote,Randy Couture,,,,,,,
Antidote,Chuck Zito,,,,,,,
Antidote,Wil Traval,,,,,,,
Antidote,Celeste Thornton,,,,,,,
Antidote,Rafael De La Fuente,,,,,,,
Antidote,Alyona Chekhova,,,,,,,
Antidote,Natali Yura,,,,,,,
Antidote,Thom Rivera,,,,,,,
The Dukes of Hazzard: The Beginning,Randy Wayne,,,,,,,
The Dukes of Hazzard: The Beginning,Jonathan Bennett,,,,,,,
The Dukes of Hazzard: The Beginning,Joel David Moore,,,,,,,
The Dukes of Hazzard: The Beginning,Willie Nelson,,,,,,,
The Dukes of Hazzard: The Beginning,April Scott,,,,,,,
The Dukes of Hazzard: The Beginning,Harland Williams,,,,,,,
The Dukes of Hazzard: The Beginning,Christopher McDonald,,,,,,,
The Dukes of Hazzard: The Beginning,Hal Williams,,,,,,,
The Dukes of Hazzard: The Beginning,Sherilyn Fenn,,,,,,,
The Dukes of Hazzard: The Beginning,Gary Cole,,,,,,,
Aiyyaa,Rani Mukerji,,,,,,,
Aiyyaa,Prithviraj Sukumaran,,,,,,,
Aiyyaa,Nirmiti Sawant,,,,,,,
Aiyyaa,Subodh Bhave,,,,,,,
Aiyyaa,Jyoti Subhash,,,,,,,
Aiyyaa,Satish Alekar,,,,,,,
Aiyyaa,Anita Date,,,,,,,
Aiyyaa,Amey Wagh,,,,,,,
Aiyyaa,Kishori Balal,,,,,,,
Aiyyaa,Pakoda Pandi,,,,,,,
Bombay Talkies,Rani Mukerji,,,,,,,
Bombay Talkies,Randeep Hooda,,,,,,,
Bombay Talkies,Saqib Saleem,,,,,,,
Bombay Talkies,Nawazuddin Siddiqui,,,,,,,
Bombay Talkies,Sadashiv Amrapurkar,,,,,,,
Bombay Talkies,Amitabh Bachchan,,,,,,,
Bombay Talkies,Ranvir Shorey,,,,,,,
Bombay Talkies,Katrina Kaif,,,,,,,
Bombay Talkies,Diana Penty,,,,,,,
No One Killed Jessica,Rani Mukerji,,,,,,,
No One Killed Jessica,Vidya Balan,,,,,,,
No One Killed Jessica,Myra Karn,,,,,,,
No One Killed Jessica,Neil Bhoopalam,,,,,,,
No One Killed Jessica,Rajesh Sharma,,,,,,,
No One Killed Jessica,Mohammed Zeeshan Ayyub,,,,,,,
No One Killed Jessica,Bubbles Sabharwal,,,,,,,
No One Killed Jessica,Satyadeep Misra,,,,,,,
No One Killed Jessica,Yogendra Tikku,,,,,,,
No One Killed Jessica,Geeta Sudan,,,,,,,
Khido Khundi,Ranjit Bawa,,,,,,,
Khido Khundi,Mandy Takhar,,,,,,,
Khido Khundi,Manav Vij,,,,,,,
Khido Khundi,Elnaaz Norouzi,,,,,,,
Khido Khundi,Mahavir Bhullar,,,,,,,
Khido Khundi,Guggu Gill,,,,,,,
Khido Khundi,Seema Kaushal,,,,,,,
Khido Khundi,Sukhbir Singh,,,,,,,
Ludo,Ranodeep Bose,,,,,,,
Ludo,Soumendra Bhattacharya,,,,,,,
Ludo,Subholina Sen,,,,,,,
Ludo,Ananya Biswas,,,,,,,
Fatso,Ranvir Shorey,,,,,,,
Fatso,Gul Panag,,,,,,,
Fatso,Purab Kohli,,,,,,,
Fatso,Neil Bhoopalam,,,,,,,
Fatso,Gunjan Bakshi,,,,,,,
Fatso,Saurabh Shukla,,,,,,,
Fatso,Atul Kumar,,,,,,,
Fatso,Brijendra Kala,,,,,,,
Fatso,Bharati Achrekar,,,,,,,
Fatso,Rahul Vohra,,,,,,,
Moh Maya Money,Ranvir Shorey,,,,,,,
Moh Maya Money,Neha Dhupia,,,,,,,
Moh Maya Money,Devendra Chowhan,,,,,,,
Moh Maya Money,Ashwath Bhatt,,,,,,,
Moh Maya Money,Vidushi Mehra,,,,,,,
Moh Maya Money,Anant Raina,,,,,,,
My Big Night,Raphael,,,,,,,
My Big Night,Mario Casas,,,,,,,
My Big Night,Pepón Nieto,,,,,,,
My Big Night,Blanca Suárez,,,,,,,
My Big Night,Hugo Silva,,,,,,,
My Big Night,Carmen Machi,,,,,,,
My Big Night,Luis Callejo,,,,,,,
My Big Night,Carlos Areces,,,,,,,
My Big Night,Enrique Villén,,,,,,,
My Big Night,Santiago Segura,,,,,,,
My Big Night,Jaime Ordoñez,,,,,,,
My Big Night,Tomás Pozzi,,,,,,,
My Big Night,Carolina Bang,,,,,,,
My Big Night,Ana Polvorosa,,,,,,,
My Big Night,Luis Fernández,,,,,,,
Aaviri,Ravi Babu,,,,,,,
Aaviri,Neha Chauhan,,,,,,,
Aaviri,Sri Muktha,,,,,,,
Aaviri,Bharani Shankar,,,,,,,
Aaviri,Mukhtar Khan,,,,,,,
Aaviri,Priya,,,,,,,
Life of An Outcast,Ravi Bhushan Bhartiya,,,,,,,
Life of An Outcast,Shalini Mohan,,,,,,,
Life of An Outcast,Bhaskar Jha,,,,,,,
Life of An Outcast,Manohar Pandey,,,,,,,
Life of An Outcast,Siddharth Bharadwaj,,,,,,,
Life of An Outcast,Jay Shanker Pandey,,,,,,,
Life of An Outcast,Deepak Jha,,,,,,,
Life of An Outcast,Komal Singh,,,,,,,
Adrishya,Ravi Kumar,,,,,,,
Adrishya,Ayesha Singh,,,,,,,
Adrishya,Nishat Mallick,,,,,,,
Adrishya,Archana Kotwal,,,,,,,
Adrishya,Rakesh Chaturvedi Om,,,,,,,
Adrishya,Nidhi Mahavan,,,,,,,
Adrishya,Abhijit Sinha,,,,,,,
Adrishya,Abdur Rehman,,,,,,,
Judge Singh LLB,Ravinder Grewal,,,,,,,
Judge Singh LLB,B.N. Sharma,,,,,,,
Judge Singh LLB,Sardar Sohi,,,,,,,
Judge Singh LLB,Chandan Prabhakar,,,,,,,
Judge Singh LLB,Anita Devgan,,,,,,,
Judge Singh LLB,Harpal Singh,,,,,,,
Judge Singh LLB,Hardeep Gill,,,,,,,
